,longitude,latitude,month,hour,day,local_authority_(district),1st_road_class,1st_road_number,speed_limit,accident,weather_conditions,junction_detail
18337,-2.9178830000000002,54.64219,11,9.0,15,132,3,66,60,0,2,0
18338,-2.9178830000000002,54.64219,6,12.0,20,604,3,66,60,0,2,0
18339,-2.9178830000000002,54.64219,11,7.0,16,133,3,66,60,0,2,0
18340,-0.099726,53.207967000000004,7,11.0,31,351,3,158,40,1,1,0
18341,-0.099726,53.207967000000004,3,7.0,21,612,3,158,40,0,1,0
18342,-0.099726,53.207967000000004,2,6.0,12,152,3,158,40,0,1,0
18343,-0.099726,53.207967000000004,12,6.0,18,694,3,158,40,0,1,0
18344,0.516157,51.009625,5,14.0,22,555,4,2244,60,1,1,6
18345,0.516157,51.009625,1,9.0,6,863,4,2244,60,0,1,6
18346,0.516157,51.009625,7,11.0,1,501,4,2244,60,0,1,6
18347,0.516157,51.009625,5,13.0,11,933,4,2244,60,0,1,6
18348,0.720201,51.238963,7,12.0,18,536,3,20,60,1,1,6
18349,0.720201,51.238963,5,2.0,6,447,3,20,60,0,1,6
18350,0.720201,51.238963,3,2.0,3,393,3,20,60,0,1,6
18351,0.720201,51.238963,1,19.0,4,422,3,20,60,0,1,6
18352,-1.868634,52.47446899999999,3,13.0,29,300,4,4128,30,1,9,8
18353,-1.868634,52.47446899999999,12,17.0,2,860,4,4128,30,0,9,8
18354,-1.868634,52.47446899999999,1,4.0,5,58,4,4128,30,0,9,8
18355,-1.868634,52.47446899999999,8,17.0,28,187,4,4128,30,0,9,8
18356,-1.109629,53.518026,11,12.0,29,211,3,18,40,1,9,0
18357,-1.109629,53.518026,8,13.0,23,172,3,18,40,0,9,0
18358,-1.109629,53.518026,5,19.0,27,722,3,18,40,0,9,0
18359,-1.109629,53.518026,4,18.0,25,526,3,18,40,0,9,0
18360,-2.128415,52.784195,1,17.0,23,255,1,6,70,1,8,0
18361,-2.128415,52.784195,3,15.0,6,777,1,6,70,0,8,0
18362,-2.128415,52.784195,10,21.0,3,890,1,6,70,0,8,0
18363,-2.128415,52.784195,6,7.0,26,342,1,6,70,0,8,0
18364,-1.535419,54.003413,8,11.0,25,182,6,412,30,1,1,3
18365,-1.535419,54.003413,6,22.0,22,816,6,412,30,0,1,3
18366,-1.535419,54.003413,9,19.0,20,36,6,412,30,0,1,3
18367,-1.535419,54.003413,10,6.0,11,743,6,412,30,0,1,3
18368,-4.726,56.312314,8,10.0,27,913,3,82,60,1,2,0
18369,-4.726,56.312314,9,15.0,26,289,3,82,60,0,2,0
18370,-4.726,56.312314,9,22.0,8,646,3,82,60,0,2,0
18371,-4.726,56.312314,3,8.0,3,858,3,82,60,0,2,0
18372,-0.615785,53.179956999999995,12,17.0,16,353,3,1434,40,1,1,0
18373,-0.615785,53.179956999999995,3,1.0,2,629,3,1434,40,0,1,0
18374,-0.615785,53.179956999999995,10,5.0,28,135,3,1434,40,0,1,0
18375,-0.615785,53.179956999999995,9,1.0,16,315,3,1434,40,0,1,0
18376,-0.08067300000000001,51.561941999999995,10,8.0,15,4,4,104,30,1,1,3
18377,-0.08067300000000001,51.561941999999995,12,12.0,19,505,4,104,30,0,1,3
18378,-0.08067300000000001,51.561941999999995,7,20.0,26,146,4,104,30,0,1,3
18379,-0.08067300000000001,51.561941999999995,11,5.0,24,234,4,104,30,0,1,3
18380,-1.105223,51.422526,10,8.0,29,471,3,4,60,1,1,3
18381,-1.105223,51.422526,11,4.0,23,446,3,4,60,0,1,3
18382,-1.105223,51.422526,6,11.0,25,728,3,4,60,0,1,3
18383,-1.105223,51.422526,10,16.0,2,922,3,4,60,0,1,3
18384,-0.952312,52.515737,4,15.0,24,363,3,6,60,1,1,0
18385,-0.952312,52.515737,2,13.0,27,541,3,6,60,0,1,0
18386,-0.952312,52.515737,8,22.0,18,691,3,6,60,0,1,0
18387,-0.952312,52.515737,12,1.0,19,673,3,6,60,0,1,0
18388,-1.191025,52.977652,8,17.0,28,346,3,610,40,1,1,6
18389,-1.191025,52.977652,5,10.0,21,613,3,610,40,0,1,6
18390,-1.191025,52.977652,9,2.0,13,501,3,610,40,0,1,6
18391,-1.191025,52.977652,6,15.0,4,930,3,610,40,0,1,6
18392,1.2621959999999999,52.627302,4,17.0,16,404,6,0,30,1,1,0
18393,1.2621959999999999,52.627302,11,12.0,2,243,6,0,30,0,1,0
18394,1.2621959999999999,52.627302,8,11.0,17,367,6,0,30,0,1,0
18395,1.2621959999999999,52.627302,1,19.0,19,393,6,0,30,0,1,0
18396,-1.804777,53.757282,6,16.0,18,202,3,6036,30,1,4,3
18397,-1.804777,53.757282,1,3.0,1,830,3,6036,30,0,4,3
18398,-1.804777,53.757282,7,0.0,20,296,3,6036,30,0,4,3
18399,-1.804777,53.757282,11,14.0,7,842,3,6036,30,0,4,3
18400,-0.229302,51.46833,2,6.0,17,10,4,306,30,1,1,1
18401,-0.229302,51.46833,4,11.0,1,6,4,306,30,0,1,1
18402,-0.229302,51.46833,2,6.0,26,526,4,306,30,0,1,1
18403,-0.229302,51.46833,9,4.0,13,555,4,306,30,0,1,1
18404,-0.117416,51.542124,9,7.0,16,3,3,5203,30,1,8,3
18405,-0.117416,51.542124,5,16.0,11,919,3,5203,30,0,8,3
18406,-0.117416,51.542124,1,19.0,17,216,3,5203,30,0,8,3
18407,-0.117416,51.542124,3,11.0,10,308,3,5203,30,0,8,3
18408,-4.4965019999999996,51.814296999999996,2,8.0,26,751,3,4066,30,1,2,9
18409,-4.4965019999999996,51.814296999999996,2,3.0,5,564,3,4066,30,0,2,9
18410,-4.4965019999999996,51.814296999999996,7,0.0,20,802,3,4066,30,0,2,9
18411,-4.4965019999999996,51.814296999999996,5,2.0,27,694,3,4066,30,0,2,9
18412,-0.439233,50.841058000000004,7,13.0,28,558,3,27,70,1,1,0
18413,-0.439233,50.841058000000004,5,19.0,8,150,3,27,70,0,1,0
18414,-0.439233,50.841058000000004,2,2.0,5,936,3,27,70,0,1,0
18415,-0.439233,50.841058000000004,5,10.0,4,774,3,27,70,0,1,0
18416,-3.0337680000000002,53.396406999999996,9,10.0,13,95,6,0,30,1,1,6
18417,-3.0337680000000002,53.396406999999996,1,8.0,17,19,6,0,30,0,1,6
18418,-3.0337680000000002,53.396406999999996,3,17.0,2,902,6,0,30,0,1,6
18419,-3.0337680000000002,53.396406999999996,11,11.0,6,432,6,0,30,0,1,6
18420,-1.26478,52.380774,3,13.0,31,292,3,426,30,1,1,0
18421,-1.26478,52.380774,1,5.0,19,866,3,426,30,0,1,0
18422,-1.26478,52.380774,10,21.0,19,160,3,426,30,0,1,0
18423,-1.26478,52.380774,6,18.0,15,715,3,426,30,0,1,0
18424,-4.262487,55.84302099999999,12,17.0,18,926,1,77,70,1,1,0
18425,-4.262487,55.84302099999999,11,12.0,10,241,1,77,70,0,1,0
18426,-4.262487,55.84302099999999,1,14.0,16,433,1,77,70,0,1,0
18427,-4.262487,55.84302099999999,1,17.0,8,33,1,77,70,0,1,0
18428,-2.457738,50.712449,8,17.0,24,645,4,3150,30,1,1,1
18429,-2.457738,50.712449,12,9.0,11,240,4,3150,30,0,1,1
18430,-2.457738,50.712449,3,8.0,20,491,4,3150,30,0,1,1
18431,-2.457738,50.712449,4,12.0,7,897,4,3150,30,0,1,1
18432,-0.087618,51.441015,1,17.0,17,8,3,205,30,1,1,0
18433,-0.087618,51.441015,9,6.0,21,224,3,205,30,0,1,0
18434,-0.087618,51.441015,6,16.0,1,845,3,205,30,0,1,0
18435,-0.087618,51.441015,4,0.0,26,533,3,205,30,0,1,0
18436,1.187592,51.083328,5,16.0,26,539,3,260,30,1,1,3
18437,1.187592,51.083328,12,11.0,10,458,3,260,30,0,1,3
18438,1.187592,51.083328,11,3.0,26,58,3,260,30,0,1,3
18439,1.187592,51.083328,3,5.0,14,304,3,260,30,0,1,3
18440,-3.2853230000000004,51.653488,2,16.0,26,731,4,4255,30,1,1,0
18441,-3.2853230000000004,51.653488,1,2.0,15,632,4,4255,30,0,1,0
18442,-3.2853230000000004,51.653488,10,19.0,4,871,4,4255,30,0,1,0
18443,-3.2853230000000004,51.653488,9,16.0,24,625,4,4255,30,0,1,0
18444,-2.038537,52.534003000000006,11,17.0,30,305,6,0,30,1,9,3
18445,-2.038537,52.534003000000006,4,21.0,11,663,6,0,30,0,9,3
18446,-2.038537,52.534003000000006,8,2.0,12,910,6,0,30,0,9,3
18447,-2.038537,52.534003000000006,6,5.0,15,225,6,0,30,0,9,3
18448,-2.9583880000000002,53.737437,6,14.0,15,74,6,0,20,1,1,6
18449,-2.9583880000000002,53.737437,6,13.0,17,816,6,0,20,0,1,6
18450,-2.9583880000000002,53.737437,5,20.0,5,87,6,0,20,0,1,6
18451,-2.9583880000000002,53.737437,5,6.0,6,147,6,0,20,0,1,6
18452,0.32903000000000004,51.425292,5,17.0,14,532,4,262,30,1,5,1
18453,0.32903000000000004,51.425292,12,19.0,12,784,4,262,30,0,5,1
18454,0.32903000000000004,51.425292,9,3.0,5,790,4,262,30,0,5,1
18455,0.32903000000000004,51.425292,4,5.0,24,40,4,262,30,0,5,1
18456,-0.178688,51.41243,12,17.0,15,22,5,0,30,1,2,6
18457,-0.178688,51.41243,12,5.0,13,26,5,0,30,0,2,6
18458,-0.178688,51.41243,6,13.0,27,42,5,0,30,0,2,6
18459,-0.178688,51.41243,4,10.0,8,387,5,0,30,0,2,6
18460,-0.277469,51.382090000000005,3,17.0,19,23,3,3,50,1,1,0
18461,-0.277469,51.382090000000005,1,23.0,12,516,3,3,50,0,1,0
18462,-0.277469,51.382090000000005,7,20.0,6,644,3,3,50,0,1,0
18463,-0.277469,51.382090000000005,5,10.0,11,809,3,3,50,0,1,0
18464,-2.203974,52.987185,12,11.0,31,257,3,34,30,1,4,3
18465,-2.203974,52.987185,1,17.0,25,378,3,34,30,0,4,3
18466,-2.203974,52.987185,3,19.0,20,535,3,34,30,0,4,3
18467,-2.203974,52.987185,8,11.0,1,422,3,34,30,0,4,3
18468,-2.720866,54.392513,5,18.0,23,65,3,6,60,1,1,0
18469,-2.720866,54.392513,8,3.0,18,498,3,6,60,0,1,0
18470,-2.720866,54.392513,7,19.0,8,913,3,6,60,0,1,0
18471,-2.720866,54.392513,8,15.0,25,457,3,6,60,0,1,0
18472,-0.077708,51.522775,1,9.0,13,4,3,1202,40,1,1,6
18473,-0.077708,51.522775,10,16.0,25,638,3,1202,40,0,1,6
18474,-0.077708,51.522775,12,18.0,6,797,3,1202,40,0,1,6
18475,-0.077708,51.522775,1,1.0,13,382,3,1202,40,0,1,6
18476,-1.325313,53.197449,5,9.0,20,327,3,617,70,1,1,1
18477,-1.325313,53.197449,9,11.0,10,835,3,617,70,0,1,1
18478,-1.325313,53.197449,6,20.0,20,279,3,617,70,0,1,1
18479,-1.325313,53.197449,3,18.0,17,581,3,617,70,0,1,1
18480,-0.172585,51.532925,6,10.0,16,1,3,41,30,1,1,0
18481,-0.172585,51.532925,10,5.0,25,682,3,41,30,0,1,0
18482,-0.172585,51.532925,2,7.0,4,516,3,41,30,0,1,0
18483,-0.172585,51.532925,1,16.0,16,556,3,41,30,0,1,0
18484,0.524022,52.57637,5,20.0,13,406,5,44,60,1,1,0
18485,0.524022,52.57637,3,0.0,26,820,5,44,60,0,1,0
18486,0.524022,52.57637,11,17.0,10,617,5,44,60,0,1,0
18487,0.524022,52.57637,1,19.0,18,305,5,44,60,0,1,0
18488,-2.9658860000000002,54.869186,2,11.0,28,62,6,0,60,1,8,6
18489,-2.9658860000000002,54.869186,12,23.0,3,592,6,0,60,0,8,6
18490,-2.9658860000000002,54.869186,5,16.0,15,846,6,0,60,0,8,6
18491,-2.9658860000000002,54.869186,10,14.0,13,38,6,0,60,0,8,6
18492,-0.896409,52.186417,12,18.0,13,385,1,1,70,1,1,0
18493,-0.896409,52.186417,9,14.0,26,415,1,1,70,0,1,0
18494,-0.896409,52.186417,8,14.0,27,359,1,1,70,0,1,0
18495,-0.896409,52.186417,9,17.0,17,263,1,1,70,0,1,0
18496,0.05505,51.548221999999996,9,17.0,24,17,6,0,30,1,1,3
18497,0.05505,51.548221999999996,3,8.0,24,199,6,0,30,0,1,3
18498,0.05505,51.548221999999996,6,12.0,5,163,6,0,30,0,1,3
18499,0.05505,51.548221999999996,1,11.0,27,197,6,0,30,0,1,3
18500,-2.403643,52.749156000000006,11,12.0,24,284,6,0,60,1,1,3
18501,-2.403643,52.749156000000006,3,20.0,25,613,6,0,60,0,1,3
18502,-2.403643,52.749156000000006,5,9.0,10,309,6,0,60,0,1,3
18503,-2.403643,52.749156000000006,2,9.0,25,258,6,0,60,0,1,3
18504,-1.6985279999999998,52.761371999999994,10,6.0,16,251,4,5016,60,1,1,1
18505,-1.6985279999999998,52.761371999999994,6,11.0,13,561,4,5016,60,0,1,1
18506,-1.6985279999999998,52.761371999999994,5,15.0,25,636,4,5016,60,0,1,1
18507,-1.6985279999999998,52.761371999999994,6,15.0,12,843,4,5016,60,0,1,1
18508,-1.771045,52.49904300000001,6,16.0,14,300,6,0,30,1,8,0
18509,-1.771045,52.49904300000001,6,20.0,27,298,6,0,30,0,8,0
18510,-1.771045,52.49904300000001,6,6.0,12,882,6,0,30,0,8,0
18511,-1.771045,52.49904300000001,9,8.0,23,807,6,0,30,0,8,0
18512,-3.191805,55.964577,11,9.0,26,923,4,900,30,1,1,3
18513,-3.191805,55.964577,11,7.0,3,809,4,900,30,0,1,3
18514,-3.191805,55.964577,6,6.0,2,489,4,900,30,0,1,3
18515,-3.191805,55.964577,6,4.0,21,156,4,900,30,0,1,3
18516,-1.924125,52.48135,2,19.0,24,300,6,0,40,1,1,0
18517,-1.924125,52.48135,2,6.0,18,76,6,0,40,0,1,0
18518,-1.924125,52.48135,8,6.0,8,263,6,0,40,0,1,0
18519,-1.924125,52.48135,10,14.0,24,112,6,0,40,0,1,0
18520,0.14319400000000002,51.717766999999995,8,13.0,15,456,1,11,70,1,1,0
18521,0.14319400000000002,51.717766999999995,11,18.0,1,693,1,11,70,0,1,0
18522,0.14319400000000002,51.717766999999995,6,6.0,26,144,1,11,70,0,1,0
18523,0.14319400000000002,51.717766999999995,1,1.0,22,89,1,11,70,0,1,0
18524,-0.197382,50.987041,12,14.0,24,563,3,23,70,1,1,0
18525,-0.197382,50.987041,5,9.0,5,792,3,23,70,0,1,0
18526,-0.197382,50.987041,4,9.0,26,825,3,23,70,0,1,0
18527,-0.197382,50.987041,3,16.0,8,705,3,23,70,0,1,0
18528,-2.0867,52.489702,1,9.0,20,303,6,0,30,1,1,6
18529,-2.0867,52.489702,1,18.0,21,322,6,0,30,0,1,6
18530,-2.0867,52.489702,9,21.0,20,536,6,0,30,0,1,6
18531,-2.0867,52.489702,11,3.0,21,275,6,0,30,0,1,6
18532,-1.630925,54.632625,6,12.0,23,169,6,0,30,1,1,3
18533,-1.630925,54.632625,10,17.0,21,89,6,0,30,0,1,3
18534,-1.630925,54.632625,8,7.0,21,477,6,0,30,0,1,3
18535,-1.630925,54.632625,8,1.0,13,837,6,0,30,0,1,3
18536,-1.55618,53.799772,4,10.0,17,204,6,0,30,1,1,0
18537,-1.55618,53.799772,1,8.0,4,109,6,0,30,0,1,0
18538,-1.55618,53.799772,2,0.0,2,804,6,0,30,0,1,0
18539,-1.55618,53.799772,2,22.0,23,305,6,0,30,0,1,0
18540,-0.131416,51.510155,5,12.0,26,1,6,0,30,1,1,3
18541,-0.131416,51.510155,8,4.0,17,461,6,0,30,0,1,3
18542,-0.131416,51.510155,1,23.0,8,194,6,0,30,0,1,3
18543,-0.131416,51.510155,1,10.0,4,284,6,0,30,0,1,3
18544,-0.11125499999999999,51.461002,7,7.0,15,9,4,223,30,1,1,3
18545,-0.11125499999999999,51.461002,7,6.0,28,331,4,223,30,0,1,3
18546,-0.11125499999999999,51.461002,5,9.0,20,233,4,223,30,0,1,3
18547,-0.11125499999999999,51.461002,4,11.0,27,226,4,223,30,0,1,3
18548,1.0926799999999999,51.092715999999996,9,15.0,16,539,1,20,70,1,2,5
18549,1.0926799999999999,51.092715999999996,2,23.0,26,70,1,20,70,0,2,5
18550,1.0926799999999999,51.092715999999996,11,18.0,16,284,1,20,70,0,2,5
18551,1.0926799999999999,51.092715999999996,3,2.0,20,155,1,20,70,0,2,5
18552,-1.124493,53.933587,8,9.0,21,189,5,286,30,1,1,3
18553,-1.124493,53.933587,3,3.0,24,683,5,286,30,0,1,3
18554,-1.124493,53.933587,10,8.0,25,637,5,286,30,0,1,3
18555,-1.124493,53.933587,10,17.0,4,424,5,286,30,0,1,3
18556,-1.373508,52.022858,8,13.0,24,481,3,361,30,1,1,3
18557,-1.373508,52.022858,6,5.0,10,106,3,361,30,0,1,3
18558,-1.373508,52.022858,10,18.0,7,444,3,361,30,0,1,3
18559,-1.373508,52.022858,3,16.0,28,100,3,361,30,0,1,3
18560,-2.75394,53.537647,8,22.0,24,84,6,0,30,1,1,1
18561,-2.75394,53.537647,7,4.0,28,753,6,0,30,0,1,1
18562,-2.75394,53.537647,5,3.0,20,836,6,0,30,0,1,1
18563,-2.75394,53.537647,2,16.0,2,865,6,0,30,0,1,1
18564,-1.354383,50.938598999999996,10,17.0,21,491,1,27,70,1,1,0
18565,-1.354383,50.938598999999996,9,6.0,21,687,1,27,70,0,1,0
18566,-1.354383,50.938598999999996,6,0.0,25,194,1,27,70,0,1,0
18567,-1.354383,50.938598999999996,4,23.0,10,661,1,27,70,0,1,0
18568,-1.710075,53.798993,9,20.0,22,200,3,647,30,1,1,9
18569,-1.710075,53.798993,4,16.0,17,243,3,647,30,0,1,9
18570,-1.710075,53.798993,6,9.0,23,594,3,647,30,0,1,9
18571,-1.710075,53.798993,11,1.0,16,339,3,647,30,0,1,9
18572,-0.089396,51.505251,4,10.0,28,8,3,3,30,1,1,3
18573,-0.089396,51.505251,3,13.0,23,463,3,3,30,0,1,3
18574,-0.089396,51.505251,10,20.0,19,814,3,3,30,0,1,3
18575,-0.089396,51.505251,10,3.0,3,513,3,3,30,0,1,3
18576,-0.7076600000000001,52.03158,2,9.0,28,479,3,421,70,1,1,1
18577,-0.7076600000000001,52.03158,6,22.0,17,616,3,421,70,0,1,1
18578,-0.7076600000000001,52.03158,3,12.0,20,318,3,421,70,0,1,1
18579,-0.7076600000000001,52.03158,1,23.0,17,906,3,421,70,0,1,1
18580,-4.17477,53.173809999999996,7,22.0,20,722,4,4366,60,1,1,0
18581,-4.17477,53.173809999999996,2,0.0,5,736,4,4366,60,0,1,0
18582,-4.17477,53.173809999999996,1,14.0,2,595,4,4366,60,0,1,0
18583,-4.17477,53.173809999999996,10,15.0,4,768,4,4366,60,0,1,0
18584,-1.6338489999999999,55.030618000000004,10,16.0,14,147,3,1,70,1,1,0
18585,-1.6338489999999999,55.030618000000004,12,5.0,28,349,3,1,70,0,1,0
18586,-1.6338489999999999,55.030618000000004,3,22.0,27,543,3,1,70,0,1,0
18587,-1.6338489999999999,55.030618000000004,7,22.0,12,74,3,1,70,0,1,0
18588,-0.608477,50.98615,12,14.0,29,559,3,283,30,1,4,6
18589,-0.608477,50.98615,11,7.0,22,225,3,283,30,0,4,6
18590,-0.608477,50.98615,7,15.0,27,680,3,283,30,0,4,6
18591,-0.608477,50.98615,9,7.0,23,807,3,283,30,0,4,6
18592,-0.011798999999999999,51.523475,2,19.0,23,5,4,140,30,1,1,3
18593,-0.011798999999999999,51.523475,6,23.0,27,315,4,140,30,0,1,3
18594,-0.011798999999999999,51.523475,3,12.0,26,699,4,140,30,0,1,3
18595,-0.011798999999999999,51.523475,10,5.0,10,96,4,140,30,0,1,3
18596,-1.7962770000000001,53.783873,9,7.0,30,200,6,0,30,1,1,3
18597,-1.7962770000000001,53.783873,10,21.0,14,701,6,0,30,0,1,3
18598,-1.7962770000000001,53.783873,5,21.0,6,724,6,0,30,0,1,3
18599,-1.7962770000000001,53.783873,6,1.0,16,839,6,0,30,0,1,3
18600,-1.6002319999999999,55.009916000000004,1,10.0,30,148,3,189,30,1,8,0
18601,-1.6002319999999999,55.009916000000004,1,15.0,15,333,3,189,30,0,8,0
18602,-1.6002319999999999,55.009916000000004,10,0.0,9,736,3,189,30,0,8,0
18603,-1.6002319999999999,55.009916000000004,1,18.0,12,22,3,189,30,0,8,0
18604,-4.16996,56.189468000000005,7,20.0,15,939,4,822,60,1,1,0
18605,-4.16996,56.189468000000005,2,18.0,9,292,4,822,60,0,1,0
18606,-4.16996,56.189468000000005,5,19.0,24,208,4,822,60,0,1,0
18607,-4.16996,56.189468000000005,10,13.0,2,555,4,822,60,0,1,0
18608,-0.701902,51.624687,6,14.0,15,480,6,1718,40,1,1,0
18609,-0.701902,51.624687,9,19.0,13,282,6,1718,40,0,1,0
18610,-0.701902,51.624687,5,23.0,18,309,6,1718,40,0,1,0
18611,-0.701902,51.624687,3,16.0,7,70,6,1718,40,0,1,0
18612,-0.047169,51.680448999999996,4,9.0,17,32,3,105,30,1,1,3
18613,-0.047169,51.680448999999996,7,17.0,16,281,3,105,30,0,1,3
18614,-0.047169,51.680448999999996,11,3.0,8,233,3,105,30,0,1,3
18615,-0.047169,51.680448999999996,9,13.0,22,390,3,105,30,0,1,3
18616,-0.142075,51.106367999999996,5,7.0,19,560,1,23,70,1,1,0
18617,-0.142075,51.106367999999996,3,9.0,18,18,1,23,70,0,1,0
18618,-0.142075,51.106367999999996,3,0.0,24,38,1,23,70,0,1,0
18619,-0.142075,51.106367999999996,9,13.0,5,882,1,23,70,0,1,0
18620,-1.46959,53.366656000000006,4,9.0,17,215,3,621,30,1,1,6
18621,-1.46959,53.366656000000006,12,10.0,11,524,3,621,30,0,1,6
18622,-1.46959,53.366656000000006,12,10.0,9,939,3,621,30,0,1,6
18623,-1.46959,53.366656000000006,9,10.0,20,776,3,621,30,0,1,6
18624,0.370508,51.412319000000004,1,19.0,20,535,3,2,70,1,1,0
18625,0.370508,51.412319000000004,2,17.0,25,922,3,2,70,0,1,0
18626,0.370508,51.412319000000004,7,8.0,23,444,3,2,70,0,1,0
18627,0.370508,51.412319000000004,1,15.0,9,510,3,2,70,0,1,0
18628,-3.043139,53.872094999999995,2,10.0,25,71,3,587,30,1,1,6
18629,-3.043139,53.872094999999995,6,17.0,11,578,3,587,30,0,1,6
18630,-3.043139,53.872094999999995,8,17.0,24,561,3,587,30,0,1,6
18631,-3.043139,53.872094999999995,7,1.0,16,470,3,587,30,0,1,6
18632,0.48151400000000005,51.726988,10,15.0,22,454,3,1060,40,1,1,1
18633,0.48151400000000005,51.726988,12,2.0,17,148,3,1060,40,0,1,1
18634,0.48151400000000005,51.726988,1,3.0,2,255,3,1060,40,0,1,1
18635,0.48151400000000005,51.726988,4,11.0,17,255,3,1060,40,0,1,1
18636,-1.116008,52.949169999999995,7,0.0,26,346,3,612,60,1,1,3
18637,-1.116008,52.949169999999995,2,15.0,15,784,3,612,60,0,1,3
18638,-1.116008,52.949169999999995,7,1.0,26,599,3,612,60,0,1,3
18639,-1.116008,52.949169999999995,11,15.0,18,46,3,612,60,0,1,3
18640,-1.5697530000000002,54.613273,4,12.0,25,169,4,6443,30,1,1,6
18641,-1.5697530000000002,54.613273,8,18.0,8,674,4,6443,30,0,1,6
18642,-1.5697530000000002,54.613273,5,4.0,12,573,4,6443,30,0,1,6
18643,-1.5697530000000002,54.613273,2,2.0,22,658,4,6443,30,0,1,6
18644,-1.261676,54.219995999999995,7,19.0,15,181,5,89,60,1,1,0
18645,-1.261676,54.219995999999995,11,23.0,22,135,5,89,60,0,1,0
18646,-1.261676,54.219995999999995,12,1.0,12,735,5,89,60,0,1,0
18647,-1.261676,54.219995999999995,10,23.0,12,633,5,89,60,0,1,0
18648,-0.535874,53.187532999999995,1,17.0,25,353,3,607,40,1,1,3
18649,-0.535874,53.187532999999995,7,14.0,7,643,3,607,40,0,1,3
18650,-0.535874,53.187532999999995,5,19.0,6,838,3,607,40,0,1,3
18651,-0.535874,53.187532999999995,11,15.0,26,793,3,607,40,0,1,3
18652,-3.393301,56.049004000000004,7,18.0,30,925,1,90,70,1,1,0
18653,-3.393301,56.049004000000004,6,22.0,9,587,1,90,70,0,1,0
18654,-3.393301,56.049004000000004,3,18.0,9,146,1,90,70,0,1,0
18655,-3.393301,56.049004000000004,11,0.0,4,298,1,90,70,0,1,0
18656,-2.873275,56.466852,5,12.0,15,918,6,0,30,1,1,3
18657,-2.873275,56.466852,3,12.0,9,217,6,0,30,0,1,3
18658,-2.873275,56.466852,9,23.0,26,343,6,0,30,0,1,3
18659,-2.873275,56.466852,11,1.0,21,503,6,0,30,0,1,3
18660,-1.2485,53.541261999999996,7,9.0,30,211,3,635,60,1,1,8
18661,-1.2485,53.541261999999996,7,13.0,24,212,3,635,60,0,1,8
18662,-1.2485,53.541261999999996,6,3.0,5,778,3,635,60,0,1,8
18663,-1.2485,53.541261999999996,9,17.0,28,118,3,635,60,0,1,8
18664,-3.210458,51.49003,1,11.0,14,741,3,4119,30,1,1,3
18665,-3.210458,51.49003,12,3.0,9,333,3,4119,30,0,1,3
18666,-3.210458,51.49003,5,23.0,6,312,3,4119,30,0,1,3
18667,-3.210458,51.49003,8,14.0,27,868,3,4119,30,0,1,3
18668,-1.2239870000000002,51.740611,12,16.0,31,482,4,480,30,1,2,3
18669,-1.2239870000000002,51.740611,1,20.0,19,136,4,480,30,0,2,3
18670,-1.2239870000000002,51.740611,12,7.0,1,87,4,480,30,0,2,3
18671,-1.2239870000000002,51.740611,3,11.0,17,604,4,480,30,0,2,3
18672,1.5105819999999999,52.50085,5,20.0,16,406,3,146,60,1,1,0
18673,1.5105819999999999,52.50085,12,2.0,6,433,3,146,60,0,1,0
18674,1.5105819999999999,52.50085,12,5.0,25,464,3,146,60,0,1,0
18675,1.5105819999999999,52.50085,6,19.0,1,792,3,146,60,0,1,0
18676,-2.456729,52.639072999999996,2,23.0,16,284,4,4373,30,1,1,1
18677,-2.456729,52.639072999999996,12,16.0,2,727,4,4373,30,0,1,1
18678,-2.456729,52.639072999999996,1,21.0,27,506,4,4373,30,0,1,1
18679,-2.456729,52.639072999999996,1,0.0,26,736,4,4373,30,0,1,1
18680,-0.369782,52.754305,4,12.0,13,355,3,15,60,1,1,0
18681,-0.369782,52.754305,11,0.0,10,163,3,15,60,0,1,0
18682,-0.369782,52.754305,12,0.0,9,554,3,15,60,0,1,0
18683,-0.369782,52.754305,9,23.0,7,68,3,15,60,0,1,0
18684,-0.379946,51.678137,2,18.0,19,437,6,500,30,1,2,3
18685,-0.379946,51.678137,11,14.0,17,52,6,500,30,0,2,3
18686,-0.379946,51.678137,8,11.0,10,168,6,500,30,0,2,3
18687,-0.379946,51.678137,4,11.0,5,242,6,500,30,0,2,3
18688,-1.560289,54.864720999999996,1,7.0,26,169,3,183,60,1,1,0
18689,-1.560289,54.864720999999996,5,10.0,27,767,3,183,60,0,1,0
18690,-1.560289,54.864720999999996,8,2.0,23,240,3,183,60,0,1,0
18691,-1.560289,54.864720999999996,5,10.0,4,271,3,183,60,0,1,0
18692,-1.229535,53.033903,6,22.0,22,340,6,0,30,1,9,3
18693,-1.229535,53.033903,12,8.0,11,474,6,0,30,0,9,3
18694,-1.229535,53.033903,2,3.0,14,683,6,0,30,0,9,3
18695,-1.229535,53.033903,10,18.0,28,570,6,0,30,0,9,3
18696,-1.9113080000000002,52.484306999999994,2,8.0,18,300,6,0,30,1,1,6
18697,-1.9113080000000002,52.484306999999994,11,9.0,5,591,6,0,30,0,1,6
18698,-1.9113080000000002,52.484306999999994,5,11.0,25,714,6,0,30,0,1,6
18699,-1.9113080000000002,52.484306999999994,11,23.0,5,650,6,0,30,0,1,6
18700,-0.845733,51.09652,5,10.0,30,497,6,0,60,1,1,0
18701,-0.845733,51.09652,10,13.0,5,386,6,0,60,0,1,0
